"YEAR","BFISH","PSU","STRATA_2020","SAMPLE_DEPTH_M","SPECIES_CD","abund","uabund"
2021,"BFISH_2021_F",31412,"S22",307.2384,"ETCA",0,0
2021,"BFISH_2021_F",9614,"S16",213.9696,"ETCA",0,0
2020,"BFISH_2020_F",22334,"S12",168.2496,"ETCA",0,0
2019,"BFISH_2019_F",11276,"S17",254.2032,"ETCA",0,0
2020,"BFISH_2020_F",41611,"S05",160.7058,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",13367,"S14",181.0512,"ETCA",0,0
2019,"BFISH_2019_F",32040,"S14",202.0824,"ETCA",0,0
2021,"BFISH_2021_F",9773,"S16",172.3644,"ETCA",0,0
2021,"BFISH_2021_F",14050,"S22",231.3432,"ETCA",0,0
2020,"BFISH_2020_F",40746,"S10",161.544,"ETCA",0,0
2021,"BFISH_2021_F",16873,"S20",287.1216,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",11937,"S22",299.9232,"ETCA",0,0
2021,"BFISH_2021_F",1677,"S12",165.5064,"ETCA",0,0
2021,"BFISH_2021_F",14052,"S22",239.5728,"ETCA",0,0
2020,"BFISH_2020_F",40318,"S22",300.8376,"ETCA",0,0
2019,"BFISH_2019_F",43383,"S24",369.8748,"ETCA",0,0
2020,"BFISH_2020_F",12370,"S10",131.6736,"ETCA",0,0
2020,"BFISH_2020_F",41191,"S10",151.7904,"ETCA",0,0
2021,"BFISH_2021_F",14791,"S17",267.9192,"ETCA",0,0
2021,"BFISH_2021_F",38006,"S12",130.7592,"ETCA",0,0
2021,"BFISH_2021_F",4314,"S10",120.3,"ETCA",0,0
2021,"BFISH_2021_F",4576,"S08",121.158,"ETCA",0,0
2021,"BFISH_2021_F",31878,"S21",242.316,"ETCA",0,0
2020,"BFISH_2020_F",41278,"S10",156.0576,"ETCA",1.62048290390536,0
2019,"BFISH_2019_F",7002,"S17",262.7376,"ETCA",0,0
2021,"BFISH_2021_F",1719,"S12",150.876,"ETCA",0,0
2021,"BFISH_2021_F",22434,"S07",128.9304,"ETCA",0,0
2021,"BFISH_2021_F",26542,"S17",247.8024,"ETCA",0,0
2021,"BFISH_2021_F",14396,"S22",281.6352,"ETCA",0,0
2020,"BFISH_2020_F",9718,"S05",163.2204,"ETCA",0,0
2020,"BFISH_2020_F",27699,"S16",176.9364,"ETCA",0,0
2019,"BFISH_2019_F",3455,"S20",272.1864,"ETCA",0,0
2021,"BFISH_2021_F",39443,"S22",315.468,"ETCA",0,0
2021,"BFISH_2021_F",22770,"S20",236.8296,"ETCA",0,0
2021,"BFISH_2021_F",3797,"S05",129.47904,"ETCA",0,0
2020,"BFISH_2020_F",4845,"S24",340.1568,"ETCA",0,0
2019,"BFISH_2019_F",14429,"S11",148.96,"ETCA",0,0
2019,"BFISH_2019_F",35987,"S20",271.5768,"ETCA",0,0
2019,"BFISH_2019_F",12532,"S22",244.602,"ETCA",0,0
2021,"BFISH_2021_F",3788,"S24",371.7036,"ETCA",0,0
2019,"BFISH_2019_F",25519,"S16",217.22,"ETCA",0.5,0
2020,"BFISH_2020_F",14023,"S21",309.5244,"ETCA",0,0
2021,"BFISH_2021_F",39392,"S17",226.314,"ETCA",0,0
2021,"BFISH_2021_F",9711,"S10",143.5608,"ETCA",0,0
2021,"BFISH_2021_F",13195,"S22",270.6624,"ETCA",0,0
2020,"BFISH_2020_F",15174,"S17",242.316,"ETCA",0,0
2021,"BFISH_2021_F",14897,"S19",230.886,"ETCA",0,0
2021,"BFISH_2021_F",14446,"S20",223.5708,"ETCA",0,0
2021,"BFISH_2021_F",36039,"S22",270.6624,"ETCA",0,0
2020,"BFISH_2020_F",34282,"S16",184.595,"ETCA",0,0
2021,"BFISH_2021_F",40108,"S21",270.9672,"ETCA",0,0
2021,"BFISH_2021_F",2198,"S12",165.8112,"ETCA",0,0
2021,"BFISH_2021_F",6284,"S24",341.9856,"ETCA",0,0
2020,"BFISH_2020_F",25213,"S22",245.0592,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",25485,"S14",174.9,"ETCA",0.5,0
2019,"BFISH_2019_F",19917,"S07",162.7632,"ETCA",0,0
2020,"BFISH_2020_F",44080,"S06",136.7028,"ETCA",0,0
2021,"BFISH_2021_F",15337,"S07",167.3352,"ETCA",0,0
2019,"BFISH_2019_F",4876,"S12",117.21,"ETCA",0,0
2020,"BFISH_2020_F",38165,"S16",215.3075,"ETCA",0,0
2021,"BFISH_2021_F",23436,"S10",129.8448,"ETCA",0,0
2021,"BFISH_2021_F",13569,"S22",260.604,"ETCA",0,0
2019,"BFISH_2019_F",4004,"S20",248.2596,"ETCA",0,0
2020,"BFISH_2020_F",31510,"S23",375.3612,"ETCA",0,0
2021,"BFISH_2021_F",32120,"S08",115.2144,"ETCA",0,0
2020,"BFISH_2020_F",40077,"S16",215.1888,"ETCA",0,0
2021,"BFISH_2021_F",3450,"S12",158.6484,"ETCA",1.62048290390536,0
2019,"BFISH_2019_F",43934,"S09",159.1056,"ETCA",0,0
2020,"BFISH_2020_F",5379,"S06",115.2144,"ETCA",0,0
2019,"BFISH_2019_F",4110,"S11",148.035,"ETCA",0,0
2021,"BFISH_2021_F",31883,"S23",333.756,"ETCA",0,0
2019,"BFISH_2019_F",38892,"S14",217.71,"ETCA",0,0
2021,"BFISH_2021_F",30071,"S24",331.47,"ETCA",0,0
2019,"BFISH_2019_F",43961,"S17",297.18,"ETCA",0,0
2021,"BFISH_2021_F",21780,"S16",198.4248,"ETCA",3.24096580781072,0
2020,"BFISH_2020_F",23982,"S20",284.3784,"ETCA",0,0
2019,"BFISH_2019_F",20796,"S20",229.5144,"ETCA",0,0
2021,"BFISH_2021_F",9797,"S21",299.9232,"ETCA",0,0
2019,"BFISH_2019_F",40436,"S22",329.184,"ETCA",0,0
2021,"BFISH_2021_F",21936,"S10",119.7864,"ETCA",0,0
2021,"BFISH_2021_F",36307,"S12",139.9032,"ETCA",0,0
2020,"BFISH_2020_F",24075,"S20",244.1448,"ETCA",0,0
2020,"BFISH_2020_F",8768,"S20",316.3824,"ETCA",0,0
2020,"BFISH_2020_F",43017,"S16",180.7464,"ETCA",0,0
2021,"BFISH_2021_F",24337,"S16",185.2,"ETCA",0,0
2021,"BFISH_2021_F",10067,"S22",301.752,"ETCA",0,0
2020,"BFISH_2020_F",6231,"S23",341.9856,"ETCA",0,0
2020,"BFISH_2020_F",8532,"S23",349.3008,"ETCA",0,0
2019,"BFISH_2019_F",23796,"S10",164.7225,"ETCA",0,0
2020,"BFISH_2020_F",6416,"S24",377.19,"ETCA",0,0
2021,"BFISH_2021_F",30281,"S21",227.6856,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",10882,"S22",294.894,"ETCA",0,0
2019,"BFISH_2019_F",3278,"S11",120.46,"ETCA",0,0
2019,"BFISH_2019_F",38264,"S20",222.8475,"ETCA",0,0
2019,"BFISH_2019_F",21605,"S13",213.655,"ETCA",0,0
2021,"BFISH_2021_F",32760,"S20",313.6392,"ETCA",0,0
2020,"BFISH_2020_F",42849,"S20",245.0592,"ETCA",0,0
2020,"BFISH_2020_F",19839,"S10",135.3312,"ETCA",0,0
2019,"BFISH_2019_F",40709,"S14",187.1472,"ETCA",0,0
2020,"BFISH_2020_F",2416,"S11",122.0724,"ETCA",0,0
2020,"BFISH_2020_F",8414,"S24",340.1568,"ETCA",0,0
2021,"BFISH_2021_F",40628,"S22",274.5486,"ETCA",0,0
2021,"BFISH_2021_F",9645,"S10",148.35,"ETCA",0,0
2021,"BFISH_2021_F",10008,"S19",256.032,"ETCA",0,0
2021,"BFISH_2021_F",22930,"S07",131.6736,"ETCA",0,0
2021,"BFISH_2021_F",34378,"S20",281.6352,"ETCA",0,0
2019,"BFISH_2019_F",9217,"S14",183.8975,"ETCA",0,0
2021,"BFISH_2021_F",37196,"S20",237.744,"ETCA",0,0
2020,"BFISH_2020_F",23468,"S14",200.7108,"ETCA",0,0
2021,"BFISH_2021_F",44616,"S16",176.7078,"ETCA",0,0
2021,"BFISH_2021_F",44014,"S22",226.4664,"ETCA",3.24096580781072,0
2020,"BFISH_2020_F",9714,"S07",152.2476,"ETCA",0,0
2021,"BFISH_2021_F",2019,"S12",141.1224,"ETCA",0,0
2021,"BFISH_2021_F",43231,"S12",158.1912,"ETCA",0,0
2021,"BFISH_2021_F",41779,"S14",217.0176,"ETCA",0,0
2021,"BFISH_2021_F",14763,"S22",247.8024,"ETCA",0,0
2021,"BFISH_2021_F",23843,"S09",130.55,"ETCA",0,0
2021,"BFISH_2021_F",26115,"S05",110.6424,"ETCA",0,0
2020,"BFISH_2020_F",9827,"S16",184.7088,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",36708,"S10",161.8488,"ETCA",0,0
2021,"BFISH_2021_F",30,"S07",121.6152,"ETCA",0,0
2021,"BFISH_2021_F",3389,"S11",113.7,"ETCA",0,0
2021,"BFISH_2021_F",4078,"S05",122.5,"ETCA",0,0
2021,"BFISH_2021_F",27704,"S05",126.1872,"ETCA",0,0
2020,"BFISH_2020_F",10882,"S22",301.752,"ETCA",0,0
2021,"BFISH_2021_F",4249,"S14",215.7984,"ETCA",0,0
2020,"BFISH_2020_F",9086,"S10",132.2832,"ETCA",0,0
2021,"BFISH_2021_F",18471,"S24",359.8164,"ETCA",0,0
2021,"BFISH_2021_F",24353,"S20",264.2616,"ETCA",0,0
2021,"BFISH_2021_F",45407,"S16",215.7984,"ETCA",0,0
2021,"BFISH_2021_F",15604,"S10",149,"ETCA",0,0
2021,"BFISH_2021_F",40070,"S22",308.1528,"ETCA",0,0
2020,"BFISH_2020_F",29731,"S17",326.898,"ETCA",0,0
2021,"BFISH_2021_F",7021,"S24",352.044,"ETCA",0,0
2021,"BFISH_2021_F",15046,"S22",240.4872,"ETCA",0,0
2020,"BFISH_2020_F",9126,"S10",143.8656,"ETCA",0,0
2020,"BFISH_2020_F",38420,"S15",200.7108,"ETCA",0,0
2020,"BFISH_2020_F",23705,"S10",153.6192,"ETCA",0,0
2021,"BFISH_2021_F",43629,"S14",209.3976,"ETCA",0,0
2021,"BFISH_2021_F",40076,"S22",259.6896,"ETCA",1.62048290390536,0
2019,"BFISH_2019_F",42894,"S24",348.8436,"ETCA",0,0
2020,"BFISH_2020_F",42125,"S15",171.6024,"ETCA",0,0
2019,"BFISH_2019_F",9762,"S13",206.97,"ETCA",0,0
2021,"BFISH_2021_F",37387,"S11",139.55,"ETCA",0,0
2021,"BFISH_2021_F",7099,"S20",226.7712,"ETCA",0,0
2020,"BFISH_2020_F",38614,"S20",244.4496,"ETCA",0,0
2019,"BFISH_2019_F",40367,"S24",373.9896,"ETCA",0,0
2021,"BFISH_2021_F",8192,"S21",280.7208,"ETCA",0,0
2021,"BFISH_2021_F",14917,"S20",253.746,"ETCA",0,0
2021,"BFISH_2021_F",201,"S22",269.4432,"ETCA",4.8614487117161,0
2021,"BFISH_2021_F",8920,"S24",357.0732,"ETCA",0,0
2021,"BFISH_2021_F",39546,"S10",120.25,"ETCA",0,0
2019,"BFISH_2019_F",24620,"S15",195.6816,"ETCA",0,0
2020,"BFISH_2020_F",35907,"S22",306.324,"ETCA",0,0
2020,"BFISH_2020_F",39978,"S20",310.4388,"ETCA",0,0
2019,"BFISH_2019_F",33384,"S09",134.1275,"ETCA",0,0
2021,"BFISH_2021_F",6636,"S11",127.7112,"ETCA",0,0
2021,"BFISH_2021_F",5510,"S22",250.2408,"ETCA",0,0
2019,"BFISH_2019_F",24690,"S05",139.47,"ETCA",0,0
2021,"BFISH_2021_F",1073,"S10",117.9576,"ETCA",0,0
2021,"BFISH_2021_F",22080,"S10",167.3352,"ETCA",0,0
2021,"BFISH_2021_F",7308,"S14",217.6272,"ETCA",0,0
2021,"BFISH_2021_F",32271,"S06",135.3312,"ETCA",0,0
2020,"BFISH_2020_F",35355,"S19",316.8396,"ETCA",0,0
2021,"BFISH_2021_F",38413,"S22",288.9504,"ETCA",0,0
2019,"BFISH_2019_F",36714,"S20",235.0008,"ETCA",0,0
2020,"BFISH_2020_F",7871,"S10",123.444,"ETCA",0,0
2021,"BFISH_2021_F",4765,"S24",333.756,"ETCA",0,0
2021,"BFISH_2021_F",7955,"S14",181.0512,"ETCA",0,0
2020,"BFISH_2020_F",37845,"S22",242.316,"ETCA",0,0
2021,"BFISH_2021_F",9518,"S12",164.1348,"ETCA",0,0
2019,"BFISH_2019_F",11441,"S05",135.7884,"ETCA",0,0
2021,"BFISH_2021_F",23555,"S22",329.6412,"ETCA",1.62048290390536,0
2019,"BFISH_2019_F",33443,"S05",148.1328,"ETCA",0,0
2021,"BFISH_2021_F",18163,"S20",259.6896,"ETCA",0,0
2019,"BFISH_2019_F",30145,"S05",112.0075,"ETCA",0,0
2020,"BFISH_2020_F",26394,"S15",213.0552,"ETCA",0,0
2021,"BFISH_2021_F",38519,"S24",357.5304,"ETCA",0,0
2021,"BFISH_2021_F",35175,"S22",300.8376,"ETCA",0,0
2020,"BFISH_2020_F",14307,"S15",170.0784,"ETCA",0,0
2021,"BFISH_2021_F",40529,"S22",220.0656,"ETCA",0,0
2020,"BFISH_2020_F",12537,"S20",313.182,"ETCA",0,0
2021,"BFISH_2021_F",4925,"S24",373.0752,"ETCA",0,0
2020,"BFISH_2020_F",41035,"S22",220.0656,"ETCA",1.62048290390536,0
2019,"BFISH_2019_F",22275,"S17",253.746,"ETCA",0,0
2019,"BFISH_2019_F",26161,"S17",228.285,"ETCA",0,0
2021,"BFISH_2021_F",30367,"S23",334.6704,"ETCA",0,0
2021,"BFISH_2021_F",11564,"S21",256.032,"ETCA",0,0
2021,"BFISH_2021_F",11478,"S20",244.1448,"ETCA",0,0
2020,"BFISH_2020_F",25523,"S11",150.46452,"ETCA",0,0
2021,"BFISH_2021_F",22195,"S20",283.464,"ETCA",0,0
2021,"BFISH_2021_F",9496,"S20",251.46,"ETCA",0,0
2021,"BFISH_2021_F",9617,"S22",224.028,"ETCA",0,0
2021,"BFISH_2021_F",41276,"S22",259.3848,"ETCA",0,0
2020,"BFISH_2020_F",3506,"S10",114.3,"ETCA",0,0
2020,"BFISH_2020_F",39862,"S12",155.1432,"ETCA",0,0
2020,"BFISH_2020_F",22442,"S10",166.878,"ETCA",0,0
2021,"BFISH_2021_F",9707,"S10",137.8,"ETCA",0,0
2020,"BFISH_2020_F",40828,"S24",368.5032,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",2420,"S22",274.6248,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",5237,"S24",371.7036,"ETCA",0,0
2019,"BFISH_2019_F",34012,"S13",195.2525,"ETCA",0,0
2021,"BFISH_2021_F",13819,"S20",304.4952,"ETCA",0,0
2021,"BFISH_2021_F",42488,"S07",132.588,"ETCA",0,0
2019,"BFISH_2019_F",43039,"S09",149.9616,"ETCA",0,0
2019,"BFISH_2019_F",39745,"S11",147.6756,"ETCA",0,0
2020,"BFISH_2020_F",17073,"S20",307.2384,"ETCA",0,0
2020,"BFISH_2020_F",35444,"S20",308.1528,"ETCA",0,0
2020,"BFISH_2020_F",1905,"S12",155.448,"ETCA",1.62048290390536,0
2019,"BFISH_2019_F",19418,"S10",166.878,"ETCA",0,0
2020,"BFISH_2020_F",37489,"S10",119.095,"ETCA",0,0
2021,"BFISH_2021_F",42036,"S13",213.36,"ETCA",0,0
2021,"BFISH_2021_F",35703,"S11",137.16,"ETCA",0,0
2021,"BFISH_2021_F",15084,"S10",150.6,"ETCA",0,0
2020,"BFISH_2020_F",40201,"S22",266.3952,"ETCA",0,0
2019,"BFISH_2019_F",43089,"S20",282.5496,"ETCA",0,0
2020,"BFISH_2020_F",42133,"S13",194.7672,"ETCA",0,0
2021,"BFISH_2021_F",45423,"S05",116.7384,"ETCA",0,0
2020,"BFISH_2020_F",36666,"S10",122.095,"ETCA",0,0
2021,"BFISH_2021_F",38644,"S20",266.5476,"ETCA",0,0
2021,"BFISH_2021_F",36189,"S22",304.4952,"ETCA",0,0
2021,"BFISH_2021_F",7364,"S20",233.172,"ETCA",0,0
2020,"BFISH_2020_F",9307,"S10",118.2624,"ETCA",0,0
2019,"BFISH_2019_F",39165,"S14",175.65624,"ETCA",0,0
2021,"BFISH_2021_F",41060,"S07",163.068,"ETCA",0,0
2020,"BFISH_2020_F",37,"S10",111.5568,"ETCA",0,0
2021,"BFISH_2021_F",4949,"S05",118.4148,"ETCA",0,0
2021,"BFISH_2021_F",41806,"S11",136.5504,"ETCA",0,0
2020,"BFISH_2020_F",1387,"S12",169.3926,"ETCA",0,0
2021,"BFISH_2021_F",6902,"S20",254.2032,"ETCA",0,0
2021,"BFISH_2021_F",24942,"S20",273.4056,"ETCA",0,0
2021,"BFISH_2021_F",15712,"S10",140.85,"ETCA",0,0
2021,"BFISH_2021_F",9669,"S17",226.7712,"ETCA",0,0
2021,"BFISH_2021_F",9484,"S10",151.4856,"ETCA",0,0
2019,"BFISH_2019_F",32423,"S08",154.97,"ETCA",0,0
2021,"BFISH_2021_F",40690,"S24",344.7288,"ETCA",0,0
2019,"BFISH_2019_F",40580,"S22",257.8608,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",39320,"S20",247.1928,"ETCA",0,0
2021,"BFISH_2021_F",42743,"S07",132.2832,"ETCA",0,0
2021,"BFISH_2021_F",1633,"S12",149.0472,"ETCA",0,0
2019,"BFISH_2019_F",6714,"S20",286.8168,"ETCA",0,0
2021,"BFISH_2021_F",1730,"S12",143.1036,"ETCA",0,0
2020,"BFISH_2020_F",43135,"S24",370.332,"ETCA",0,0
2020,"BFISH_2020_F",41986,"S13",189.738,"ETCA",0,0
2019,"BFISH_2019_F",7305,"S14",177.6222,"ETCA",0,0
2021,"BFISH_2021_F",43507,"S07",110.0328,"ETCA",0,0
2021,"BFISH_2021_F",16420,"S12",122.0724,"ETCA",0,0
2020,"BFISH_2020_F",39808,"S21",279.3492,"ETCA",0,0
2021,"BFISH_2021_F",27904,"S10",147.2184,"ETCA",0,0
2021,"BFISH_2021_F",9901,"S21",283.464,"ETCA",0,0
2021,"BFISH_2021_F",33181,"S14",174.95,"ETCA",0,0
2021,"BFISH_2021_F",13054,"S22",305.8668,"ETCA",0,0
2020,"BFISH_2020_F",15339,"S10",149.0472,"ETCA",0,0
2021,"BFISH_2021_F",40323,"S22",280.7208,"ETCA",0,0
2019,"BFISH_2019_F",35512,"S24",356.616,"ETCA",0,0
2019,"BFISH_2019_F",14168,"S21",289.8648,"ETCA",0,0
2021,"BFISH_2021_F",34115,"S22",320.04,"ETCA",0,0
2020,"BFISH_2020_F",38603,"S24",350.2152,"ETCA",0,0
2021,"BFISH_2021_F",38182,"S05",121.158,"ETCA",0,0
2020,"BFISH_2020_F",700,"S22",239.5728,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",12059,"S22",247.4976,"ETCA",0,0
2021,"BFISH_2021_F",2140,"S10",131.9784,"ETCA",0,0
2021,"BFISH_2021_F",10022,"S21",312.7248,"ETCA",0,0
2019,"BFISH_2019_F",14274,"S22",294.894,"ETCA",0,0
2021,"BFISH_2021_F",2073,"S12",133.9596,"ETCA",0,0
2019,"BFISH_2019_F",25922,"S13",209.3976,"ETCA",0,0
2020,"BFISH_2020_F",45364,"S13",204.8256,"ETCA",0,0
2019,"BFISH_2019_F",30250,"S05",116.7575,"ETCA",0,0
2021,"BFISH_2021_F",37626,"S09",147.30984,"ETCA",0,0
2021,"BFISH_2021_F",27458,"S17",295.3512,"ETCA",0,0
2020,"BFISH_2020_F",538,"S21",285.5976,"ETCA",0,0
2020,"BFISH_2020_F",45499,"S13",180.1368,"ETCA",0,0
2021,"BFISH_2021_F",14695,"S11",164.592,"ETCA",0,0
2019,"BFISH_2019_F",14640,"S22",272.4912,"ETCA",0,0
2019,"BFISH_2019_F",39430,"S20",267.0048,"ETCA",0,0
2019,"BFISH_2019_F",43509,"S22",242.9256,"ETCA",0,0
2020,"BFISH_2020_F",33850,"S09",146.72,"ETCA",0,0
2021,"BFISH_2021_F",7412,"S10",117.0432,"ETCA",0,0
2021,"BFISH_2021_F",40077,"S22",242.7732,"ETCA",0,0
2021,"BFISH_2021_F",1655,"S16",193.8528,"ETCA",0,0
2021,"BFISH_2021_F",24335,"S08",124.8156,"ETCA",0,0
2021,"BFISH_2021_F",1789,"S10",130.55,"ETCA",0,0
2021,"BFISH_2021_F",37226,"S20",321.8688,"ETCA",0,0
2021,"BFISH_2021_F",1699,"S12",169.6212,"ETCA",0,0
2021,"BFISH_2021_F",15025,"S11",126.8,"ETCA",0,0
2021,"BFISH_2021_F",11114,"S22",255.5748,"ETCA",0,0
2021,"BFISH_2021_F",25793,"S20",257.8608,"ETCA",0,0
2020,"BFISH_2020_F",38182,"S05",114.5575,"ETCA",0,0
2021,"BFISH_2021_F",23283,"S20",273.4056,"ETCA",0,0
2021,"BFISH_2021_F",3730,"S20",230.7336,"ETCA",0,0
2021,"BFISH_2021_F",42955,"S22",231.0384,"ETCA",0,0
2019,"BFISH_2019_F",36079,"S22",224.9424,"ETCA",0,0
2020,"BFISH_2020_F",8094,"S14",186.5376,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",15736,"S10",140.3604,"ETCA",0,0
2021,"BFISH_2021_F",20463,"S21",238.2012,"ETCA",0,0
2020,"BFISH_2020_F",40099,"S20",301.752,"ETCA",0,0
2021,"BFISH_2021_F",15864,"S10",158.6484,"ETCA",0,0
2021,"BFISH_2021_F",45271,"S22",293.0652,"ETCA",0,0
2020,"BFISH_2020_F",37359,"S12",168.2496,"ETCA",0,0
2021,"BFISH_2021_F",7041,"S07",121.6,"ETCA",0,0
2020,"BFISH_2020_F",14798,"S11",151.3332,"ETCA",0,0
2021,"BFISH_2021_F",38342,"S10",144.4752,"ETCA",0,0
2020,"BFISH_2020_F",38796,"S05",118.62,"ETCA",0,0
2021,"BFISH_2021_F",15144,"S07",128.016,"ETCA",0,0
2020,"BFISH_2020_F",34030,"S05",129.1725,"ETCA",0,0
2020,"BFISH_2020_F",5102,"S06",127.1016,"ETCA",0,0
2019,"BFISH_2019_F",32465,"S24",370.7892,"ETCA",0,0
2021,"BFISH_2021_F",14441,"S11",153.6192,"ETCA",0,0
2021,"BFISH_2021_F",39508,"S11",154.588464,"ETCA",0,0
2021,"BFISH_2021_F",7801,"S10",137.5,"ETCA",0,0
2021,"BFISH_2021_F",6245,"S22",249.936,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",8328,"S20",320.9544,"ETCA",0,0
2019,"BFISH_2019_F",40262,"S22",276.1488,"ETCA",0,0
2021,"BFISH_2021_F",41353,"S22",224.028,"ETCA",0,0
2019,"BFISH_2019_F",32428,"S14",213.46,"ETCA",0,0
2021,"BFISH_2021_F",16304,"S11",162.306,"ETCA",0,0
2021,"BFISH_2021_F",44630,"S10",166.7256,"ETCA",0,0
2019,"BFISH_2019_F",43058,"S24",351.1296,"ETCA",0,0
2020,"BFISH_2020_F",15602,"S11",142.1892,"ETCA",0,0
2019,"BFISH_2019_F",33118,"S15",188.315,"ETCA",0,0
2021,"BFISH_2021_F",21803,"S14",170.0784,"ETCA",0,0
2019,"BFISH_2019_F",40493,"S24",351.1296,"ETCA",0,0
2020,"BFISH_2020_F",23408,"S09",120.7008,"ETCA",0,0
2021,"BFISH_2021_F",12929,"S11",144.4,"ETCA",0,0
2021,"BFISH_2021_F",4930,"S24",375.3612,"ETCA",0,0
2021,"BFISH_2021_F",3668,"S08",127.5588,"ETCA",0,0
2021,"BFISH_2021_F",44209,"S20",308.1528,"ETCA",0,0
2021,"BFISH_2021_F",16877,"S24",368.5032,"ETCA",0,0
2021,"BFISH_2021_F",14139,"S24",331.0128,"ETCA",0,0
2020,"BFISH_2020_F",24094,"S22",252.8316,"ETCA",0,0
2021,"BFISH_2021_F",13326,"S22",299.466,"ETCA",0,0
2021,"BFISH_2021_F",32270,"S05",115.85,"ETCA",0,0
2020,"BFISH_2020_F",2183,"S22",301.752,"ETCA",0,0
2021,"BFISH_2021_F",36542,"S11",149.9616,"ETCA",0,0
2019,"BFISH_2019_F",31322,"S20",288.9504,"ETCA",0,0
2020,"BFISH_2020_F",3516,"S20",284.8356,"ETCA",0,0
2021,"BFISH_2021_F",19068,"S24",366.6744,"ETCA",0,0
2020,"BFISH_2020_F",23460,"S24",337.8708,"ETCA",0,0
2021,"BFISH_2021_F",6714,"S20",285.75,"ETCA",0,0
2021,"BFISH_2021_F",2511,"S12",116.586,"ETCA",0,0
2020,"BFISH_2020_F",12660,"S20",299.466,"ETCA",0,0
2019,"BFISH_2019_F",24947,"S16",213.7225,"ETCA",0,0
2021,"BFISH_2021_F",16179,"S05",129.8,"ETCA",0,0
2021,"BFISH_2021_F",15718,"S07",139.446,"ETCA",0,0
2020,"BFISH_2020_F",26092,"S22",248.412,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",20652,"S24",335.5848,"ETCA",0,0
2021,"BFISH_2021_F",13583,"S12",161.35,"ETCA",0,0
2019,"BFISH_2019_F",39071,"S20",296.2656,"ETCA",0,0
2021,"BFISH_2021_F",24632,"S20",296.7228,"ETCA",0,0
2021,"BFISH_2021_F",11042,"S22",243.2304,"ETCA",0,0
2019,"BFISH_2019_F",43875,"S10",111.2225,"ETCA",0,0
2021,"BFISH_2021_F",8466,"S24",350.2152,"ETCA",0,0
2020,"BFISH_2020_F",23816,"S16",212.1408,"ETCA",0,0
2020,"BFISH_2020_F",37925,"S16",171.0575,"ETCA",0,0
